symbol: PALASHSECU  - (Normal), sl: 151.47   , volume: 0,  percentage_change: 0.0, bid: [{'price': 150.88, 'quantity': 1, 'orders': 1}, {'price': 150.87, 'quantity': 14, 'orders': 1}, {'price': 150.86, 'quantity': 25, 'orders': 1}, {'price': 150.84, 'quantity': 33, 'orders': 1}, {'price': 150.79, 'quantity': 19, 'orders': 1}] , sell : [{'price': 151.68, 'quantity': 1, 'orders': 1}, {'price': 151.78, 'quantity': 24, 'orders': 1}, {'price': 151.79, 'quantity': 1, 'orders': 1}, {'price': 151.94, 'quantity': 1, 'orders': 1}, {'price': 151.95, 'quantity': 5, 'orders': 1}] , time: 2024-10-16 12:40:52.103307
symbol: RML  - (Normal), sl: 1097.5   , volume: 0,  percentage_change: 0.0, bid: [{'price': 1101.55, 'quantity': 1, 'orders': 1}, {'price': 1101.05, 'quantity': 4, 'orders': 1}, {'price': 1100.4, 'quantity': 5, 'orders': 1}, {'price': 1100.05, 'quantity': 1, 'orders': 1}, {'price': 1099.2, 'quantity': 5, 'orders': 1}] , sell : [{'price': 1103.9, 'quantity': 1, 'orders': 1}, {'price': 1103.95, 'quantity': 2, 'orders': 1}, {'price': 1104, 'quantity': 5, 'orders': 1}, {'price': 1105.1, 'quantity': 4, 'orders': 1}, {'price': 1105.2, 'quantity': 5, 'orders': 1}] , time: 2024-10-16 12:41:28.745311
symbol: SBIETFIT  - (Normal), sl: 455.28   , volume: 0,  percentage_change: 0.0, bid: [{'price': 450.96, 'quantity': 21, 'orders': 1}, {'price': 450.95, 'quantity': 20, 'orders': 1}, {'price': 450, 'quantity': 1, 'orders': 1}, {'price': 449.98, 'quantity': 10000, 'orders': 1}, {'price': 449.94, 'quantity': 4990, 'orders': 1}] , sell : [{'price': 451.89, 'quantity': 20, 'orders': 1}, {'price': 451.9, 'quantity': 42, 'orders': 1}, {'price': 452.06, 'quantity': 5000, 'orders': 1}, {'price': 453.19, 'quantity': 538, 'orders': 1}, {'price': 453.25, 'quantity': 250, 'orders': 1}] , time: 2024-10-16 12:41:43.462321


---
symbol: INOXGREEN  - (Normal), sl: 188.5   , volume: 39008,  percentage_change: 1.19, bid: [{'price': 188.97, 'quantity': 763, 'orders': 3}, {'price': 188.91, 'quantity': 46, 'orders': 1}, {'price': 188.9, 'quantity': 400, 'orders': 1}, {'price': 188.89, 'quantity': 104, 'orders': 1}, {'price': 188.86, 'quantity': 50, 'orders': 1}] , sell : [{'price': 189.15, 'quantity': 467, 'orders': 1}, {'price': 189.16, 'quantity': 453, 'orders': 1}, {'price': 189.17, 'quantity': 155, 'orders': 1}, {'price': 189.18, 'quantity': 343, 'orders': 3}, {'price': 189.19, 'quantity': 204, 'orders': 2}] , time: 2024-10-17 09:20:59.519953
symbol: MANINFRA  - (Normal), sl: 192.05   , volume: 52109,  percentage_change: 1.91, bid: [{'price': 194.79, 'quantity': 39, 'orders': 1}, {'price': 194.78, 'quantity': 9, 'orders': 1}, {'price': 194.76, 'quantity': 166, 'orders': 3}, {'price': 194.75, 'quantity': 42, 'orders': 1}, {'price': 194.74, 'quantity': 104, 'orders': 2}] , sell : [{'price': 195, 'quantity': 3893, 'orders': 17}, {'price': 195.04, 'quantity': 96, 'orders': 1}, {'price': 195.1, 'quantity': 255, 'orders': 2}, {'price': 195.12, 'quantity': 136, 'orders': 2}, {'price': 195.16, 'quantity': 7, 'orders': 1}] , time: 2024-10-17 09:21:00.623921
symbol: SRF  - (Normal), sl: 2206.3   , volume: 143994,  percentage_change: 2.38, bid: [{'price': 2255.85, 'quantity': 8, 'orders': 1}, {'price': 2255.8, 'quantity': 11, 'orders': 2}, {'price': 2255.65, 'quantity': 1, 'orders': 1}, {'price': 2255.6, 'quantity': 4, 'orders': 1}, {'price': 2255.55, 'quantity': 2, 'orders': 2}] , sell : [{'price': 2257.05, 'quantity': 16, 'orders': 1}, {'price': 2257.1, 'quantity': 16, 'orders': 1}, {'price': 2257.3, 'quantity': 8, 'orders': 1}, {'price': 2257.35, 'quantity': 123, 'orders': 2}, {'price': 2257.45, 'quantity': 3, 'orders': 1}] , time: 2024-10-17 09:21:03.561393
symbol: RAJMET  - (Normal), sl: 9.8   , volume: 53185,  percentage_change: 1.94, bid: [{'price': 9.97, 'quantity': 1581, 'orders': 3}, {'price': 9.96, 'quantity': 470, 'orders': 2}, {'price': 9.95, 'quantity': 1462, 'orders': 3}, {'price': 9.94, 'quantity': 5655, 'orders': 5}, {'price': 9.93, 'quantity': 5858, 'orders': 3}] , sell : [{'price': 9.99, 'quantity': 5334, 'orders': 3}, {'price': 10, 'quantity': 4461, 'orders': 8}, {'price': 10.01, 'quantity': 865, 'orders': 2}, {'price': 10.02, 'quantity': 8008, 'orders': 5}, {'price': 10.03, 'quantity': 868, 'orders': 2}] , time: 2024-10-17 09:21:03.828534
symbol: SUMICHEM  - (Normal), sl: 572   , volume: 37329,  percentage_change: 1.04, bid: [{'price': 574.85, 'quantity': 1, 'orders': 1}, {'price': 574.8, 'quantity': 1, 'orders': 1}, {'price': 574.75, 'quantity': 1, 'orders': 1}, {'price': 574.7, 'quantity': 5, 'orders': 3}, {'price': 574.6, 'quantity': 43, 'orders': 1}] , sell : [{'price': 575, 'quantity': 1264, 'orders': 5}, {'price': 575.15, 'quantity': 8, 'orders': 1}, {'price': 575.2, 'quantity': 23, 'orders': 1}, {'price': 575.3, 'quantity': 178, 'orders': 3}, {'price': 575.35, 'quantity': 85, 'orders': 3}] , time: 2024-10-17 09:21:03.995769
symbol: STEELXIND  - (Normal), sl: 12.2   , volume: 144780,  percentage_change: 1.23, bid: [{'price': 12.28, 'quantity': 3000, 'orders': 1}, {'price': 12.27, 'quantity': 16773, 'orders': 4}, {'price': 12.26, 'quantity': 5165, 'orders': 3}, {'price': 12.25, 'quantity': 1972, 'orders': 3}, {'price': 12.24, 'quantity': 972, 'orders': 2}] , sell : [{'price': 12.3, 'quantity': 2259, 'orders': 5}, {'price': 12.31, 'quantity': 2216, 'orders': 4}, {'price': 12.32, 'quantity': 1436, 'orders': 2}, {'price': 12.33, 'quantity': 14036, 'orders': 6}, {'price': 12.34, 'quantity': 101904, 'orders': 4}] , time: 2024-10-17 09:21:04.617423
symbol: ASHOKLEY  - (Normal), sl: 223.89   , volume: 102073,  percentage_change: 0.5, bid: [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 219.56, 'quantity': 338, 'orders': 1}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 15:59:15.141143
symbol: CENTRUM  - (Normal), sl: 35.1   , volume: 32917,  percentage_change: 1.91, bid: [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 35.65, 'quantity': 1960, 'orders': 1}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 15:59:48.473360
symbol: CONFIPET  - (Normal), sl: 82.1   , volume: 33801,  percentage_change: 0.77, bid: [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 15:59:55.801058
symbol: HARDWYN  - (Normal), sl: 38.04   , volume: 66843,  percentage_change: 1.66, bid: [{'price': 39.07, 'quantity': 9022, 'orders': 5}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 16:00:51.847683
symbol: HINDPETRO  - (Normal), sl: 431.95   , volume: 331906,  percentage_change: 1.31, bid: [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 433.35, 'quantity': 2541, 'orders': 12}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 16:01:00.698805
symbol: ICICIBANK  - (Normal), sl: 1249.45   , volume: 397234,  percentage_change: 0.6, bid: [{'price': 1231.25, 'quantity': 11, 'orders': 3}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 16:01:05.391809
symbol: INDUSTOWER  - (Normal), sl: 386.5   , volume: 125381,  percentage_change: 0.8, bid: [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 384.75, 'quantity': 3, 'orders': 1}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 16:01:13.545474
symbol: INOXGREEN  - (Normal), sl: 188.5   , volume: 39008,  percentage_change: 1.19, bid: [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 184.47, 'quantity': 89, 'orders': 1}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 16:01:15.290791
symbol: MANINFRA  - (Normal), sl: 192.05   , volume: 52109,  percentage_change: 1.91, bid: [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 191.5, 'quantity': 16443, 'orders': 11}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 16:01:53.687798
symbol: PRSMJOHNSN  - (Normal), sl: 189.3   , volume: 42971,  percentage_change: 1.21, bid: [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 184.26, 'quantity': 1030, 'orders': 3}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 16:02:37.726781
symbol: RAJMET  - (Normal), sl: 9.8   , volume: 53185,  percentage_change: 1.94, bid: [{'price': 10, 'quantity': 49975, 'orders': 1}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 16:02:43.483149
symbol: SRF  - (Normal), sl: 2206.3   , volume: 143994,  percentage_change: 2.38, bid: [{'price': 2262.95, 'quantity': 208, 'orders': 12}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 16:03:24.733617
symbol: STEELXIND  - (Normal), sl: 12.2   , volume: 144780,  percentage_change: 1.23, bid: [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 12.55, 'quantity': 7533, 'orders': 3}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 16:03:26.684789
symbol: SUMICHEM  - (Normal), sl: 572   , volume: 37329,  percentage_change: 1.04, bid: [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 566.15, 'quantity': 757, 'orders': 12}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 16:03:29.286505
symbol: ZEEL  - (Normal), sl: 128.7   , volume: 206765,  percentage_change: 0.54, bid: [{'price': 125.76, 'quantity': 18711, 'orders': 23}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , sell : [{'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}, {'price': 0, 'quantity': 0, 'orders': 0}] , time: 2024-10-17 16:04:00.661069

---
symbol: DEN  - (Normal), sl: 49.18   , volume: 37750,  percentage_change: 0.63, bid: [{'price': 49.56, 'quantity': 1, 'orders': 1}, {'price': 49.55, 'quantity': 19454, 'orders': 4}, {'price': 49.54, 'quantity': 230, 'orders': 2}, {'price': 49.53, 'quantity': 191, 'orders': 3}, {'price': 49.52, 'quantity': 916, 'orders': 5}] , sell : [{'price': 49.58, 'quantity': 4225, 'orders': 7}, {'price': 49.59, 'quantity': 300, 'orders': 1}, {'price': 49.6, 'quantity': 1479, 'orders': 5}, {'price': 49.61, 'quantity': 681, 'orders': 6}, {'price': 49.62, 'quantity': 275, 'orders': 2}] , time: 2024-10-18 10:52:55.647937
symbol: HIRECT  - (Normal), sl: 1070   , volume: 31391,  percentage_change: 5.12, bid: [{'price': 1095.2, 'quantity': 8, 'orders': 1}, {'price': 1095.15, 'quantity': 1, 'orders': 1}, {'price': 1095.1, 'quantity': 15, 'orders': 4}, {'price': 1094.55, 'quantity': 17, 'orders': 1}, {'price': 1094.5, 'quantity': 40, 'orders': 2}] , sell : [{'price': 1096.95, 'quantity': 1, 'orders': 1}, {'price': 1097, 'quantity': 3, 'orders': 1}, {'price': 1097.05, 'quantity': 13, 'orders': 1}, {'price': 1097.15, 'quantity': 15, 'orders': 2}, {'price': 1097.75, 'quantity': 8, 'orders': 1}] , time: 2024-10-18 10:53:24.714083
symbol: IEX  - (Normal), sl: 188.5   , volume: 216740,  percentage_change: 0.71, bid: [{'price': 191.2, 'quantity': 535, 'orders': 3}, {'price': 191.17, 'quantity': 352, 'orders': 4}, {'price': 191.16, 'quantity': 880, 'orders': 4}, {'price': 191.15, 'quantity': 58, 'orders': 2}, {'price': 191.14, 'quantity': 4, 'orders': 1}] , sell : [{'price': 191.25, 'quantity': 242, 'orders': 2}, {'price': 191.29, 'quantity': 19, 'orders': 1}, {'price': 191.3, 'quantity': 140, 'orders': 2}, {'price': 191.31, 'quantity': 1719, 'orders': 5}, {'price': 191.33, 'quantity': 350, 'orders': 2}] , time: 2024-10-18 10:53:28.947342
symbol: MANAPPURAM  - (Normal), sl: 159.59   , volume: 555135,  percentage_change: 0.0, bid: [{'price': 153.15, 'quantity': 817, 'orders': 1}, {'price': 153.14, 'quantity': 2, 'orders': 1}, {'price': 153.13, 'quantity': 1793, 'orders': 2}, {'price': 153.12, 'quantity': 858, 'orders': 4}, {'price': 153.11, 'quantity': 880, 'orders': 3}] , sell : [{'price': 153.24, 'quantity': 1877, 'orders': 2}, {'price': 153.25, 'quantity': 133, 'orders': 1}, {'price': 153.26, 'quantity': 593, 'orders': 3}, {'price': 153.27, 'quantity': 480, 'orders': 1}, {'price': 153.29, 'quantity': 1700, 'orders': 2}] , time: 2024-10-18 10:53:59.820289
symbol: PNB  - (Normal), sl: 102.75   , volume: 607146,  percentage_change: 0.85, bid: [{'price': 103.82, 'quantity': 13, 'orders': 2}, {'price': 103.81, 'quantity': 24, 'orders': 1}, {'price': 103.8, 'quantity': 10795, 'orders': 8}, {'price': 103.79, 'quantity': 150, 'orders': 1}, {'price': 103.76, 'quantity': 845, 'orders': 4}] , sell : [{'price': 103.84, 'quantity': 606, 'orders': 5}, {'price': 103.85, 'quantity': 1184, 'orders': 11}, {'price': 103.86, 'quantity': 2072, 'orders': 9}, {'price': 103.87, 'quantity': 3149, 'orders': 9}, {'price': 103.88, 'quantity': 4105, 'orders': 8}] , time: 2024-10-18 10:54:24.771120
symbol: PRESTIGE  - (Normal), sl: 1750   , volume: 40405,  percentage_change: 1.34, bid: [{'price': 1744.45, 'quantity': 126, 'orders': 2}, {'price': 1744.3, 'quantity': 2, 'orders': 1}, {'price': 1744.25, 'quantity': 1, 'orders': 1}, {'price': 1744.2, 'quantity': 72, 'orders': 1}, {'price': 1744.05, 'quantity': 1, 'orders': 1}] , sell : [{'price': 1744.75, 'quantity': 8, 'orders': 3}, {'price': 1744.8, 'quantity': 8, 'orders': 2}, {'price': 1745, 'quantity': 37, 'orders': 2}, {'price': 1745.05, 'quantity': 1, 'orders': 1}, {'price': 1745.65, 'quantity': 1, 'orders': 1}] , time: 2024-10-18 10:54:27.986501
symbol: SILVERBEES  - (Normal), sl: 89.33   , volume: 246554,  percentage_change: 0.39, bid: [{'price': 89.75, 'quantity': 790, 'orders': 2}, {'price': 89.7, 'quantity': 2875, 'orders': 11}, {'price': 89.69, 'quantity': 896, 'orders': 1}, {'price': 89.68, 'quantity': 2863, 'orders': 3}, {'price': 89.66, 'quantity': 750, 'orders': 3}] , sell : [{'price': 89.76, 'quantity': 2990, 'orders': 1}, {'price': 89.77, 'quantity': 4737, 'orders': 6}, {'price': 89.78, 'quantity': 1366, 'orders': 14}, {'price': 89.79, 'quantity': 2663, 'orders': 9}, {'price': 89.8, 'quantity': 26772, 'orders': 47}] , time: 2024-10-18 10:55:04.666396
